deepitem,qid,choice,answer,dectime,shrunkenbeta,shrunkendelta,numb,ipaddress,,,roughorder,nomath,byhand,head,calculator,spreadsheet,otherapp,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q90_2,Q90_3,Q90_4,Q90_5,Q90_6,Q90_7,Q90_8,Q90_1,Q126_1,Q126_2,satisfaction,confidence,effort,percentconf1,percentconf2,imp_namelook,imp_intro,imp_period,imp_stdint,imp_annual,Q113,Q115,Q117,Q98,Q100,Q102,Q104,Q106,Q108,Q110,Q112,Q114,Q116,Q118,Q120,Q154,Q129,Q131,Q135,Q137,Q139_3,Q141_1,Q145,Q147,Q149,Q151,unusual,unusualtext,Q179,Q177,Q169,Q173,LocationLatitude,LocationLongitude,starttime,endtime,beta,dailyrate,annualfactor,new_beta,r02,new_annualfactor
1,0,1,2,2.968,1.058589,0,1033,68.55.239.196,68.55.239.196,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":2.968},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.529},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.665},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":3.217},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":2.384},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":2.722},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.745},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":2.632},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":3.597},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":2.43},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":2.407},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":1,""answer"":2,""responseTime"":2.565},{""id"":749315,""beta"":1.050115,""discountRate"":0.003411734}]",87,0,0,1,0,0,0,4,6,3,5,5,4,4,4,6,6,5,3,5,5,4,5,13,12,5,5,5,8,8,2,8,5,72,13,500,10,0.1,4,4,4,8,1,1,4,1,1,1,7,7,6,1,1,1,4,3,3,5,3,4,3,2,NA,2,2,2,500,42.662598,-83.183701,43600.36453,43600.368,0.98501693,0.003058242,0.354293075,0.949220461,0.00304177,0.356642061
1,0,0,1,5.109,0.6703449,0.05,1045,98.163.31.97,98.163.31.97,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":5.109},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":2.014},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":2.687},{""id"":393217,""beta"":2,""discountRate"":0.03338353,""choice"":1,""answer"":2,""responseTime"":1.247},{""id"":458753,""beta"":2,""discountRate"":0.03338227,""choice"":0,""answer"":1,""responseTime"":2.214},{""id"":458754,""beta"":2,""discountRate"":0.0395193,""choice"":1,""answer"":2,""responseTime"":2.278},{""id"":475138,""beta"":2,""discountRate"":0.03951801,""choice"":0,""answer"":1,""responseTime"":1.703},{""id"":475139,""beta"":2,""discountRate"":0.03998752,""choice"":1,""answer"":2,""responseTime"":2.35},{""id"":479235,""beta"":2,""discountRate"":0.03998695,""choice"":1,""answer"":2,""responseTime"":1.694},{""id"":481283,""beta"":2,""discountRate"":0.03998573,""choice"":0,""answer"":1,""responseTime"":3.191},{""id"":481284,""beta"":1.9999989999999999,""discountRate"":0.04273796999999999,""choice"":1,""answer"":2,""responseTime"":2.254},{""id"":481796,""beta"":1.9999989999999999,""discountRate"":0.042736899999999994,""choice"":1,""answer"":2,""responseTime"":2.175},{""id"":482052,""beta"":1.258865,""discountRate"":0.025108429999999998}]",88,0,0,1,0,0,0,6,6,2,6,6,5,3,5,6,3,6,3,5,6,5,6,14,14,5,4,5,5,5,0,20,8,70,2,500,10,0.1,4,4,6,8,1,1,4,6,1,1,7,7,6,1,1,1,4,7,2,5,3,4,3,2,NA,2,2,1,5000,37.258408,-79.980698,43600.36588,43600.369,0.994808045,0.017974127,0.02073188,1.080798923,0.005703567,0.190103686
1,0,1,2,8.609,1.058589,0,1057,68.174.180.220,68.174.180.220,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":8.609},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":6.75},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":6.377},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":6.726},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":4.918},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":3.864},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":4.126},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":6.212},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":3.845},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":3.933},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":3.268},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":0,""answer"":1,""responseTime"":3.678},{""id"":749060,""beta"":1.056752,""discountRate"":0.004782003}]",89,0,0,1,0,0,0,7,6,3,5,6,5,7,6,5,3,7,3,6,6,6,7,13,12,4,4,5,7,8,0,8,10,75,7,500,10,0.001,4,4,4,8,1,1,5,5,1,1,7,7,6,1,1,1,5,8,2,5,3,4,3,2,NA,2,2,2,25,40.736404,-73.869499,43600.35882,43600.369,0.988563227,0.004448753,0.218333226,0.994358945,0.004719686,0.193480108
1,0,1,2,3.534,1.058589,0,1069,56.0.84.26,56.0.84.26,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":3.534},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":4.227},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.102},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":3.993},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":3.32},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":2.018},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.811},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":3.246},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":2.124},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":2.53},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":1.835},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":1,""answer"":2,""responseTime"":4.003},{""id"":749315,""beta"":1.050115,""discountRate"":0.003411734}]",90,0,0,1,1,0,0,4,4,2,6,3,3,5,5,6,5,7,3,3,6,3,4,13,13,3,2,4,8,9,0,15,15,55,15,500,10,0.1,4,4,4,8,5,1,4,6,1,1,10,7,6,1,1,2,5,8,3,5,3,4,3,1,The mouseover requirement,1,2,2,1500,37.751007,-97.821999,43600.36317,43600.369,0.985655382,0.003005924,0.360112315,1.009631705,0.003732935,0.265307595
1,0,0,1,2.637,0.6703449,0.05,1081,97.32.28.224,97.32.28.224,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":2.637},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":2.358},{""id"":2,""beta"":0,""discountRate"":0.009391811,""choice"":1,""answer"":2,""responseTime"":4.344},{""id"":131074,""beta"":0.1488836,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":3.264},{""id"":196610,""beta"":0.19952630000000002,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":3.579},{""id"":229378,""beta"":0.2480317,""discountRate"":0.0003850234,""choice"":1,""answer"":2,""responseTime"":2.866},{""id"":245762,""beta"":0.32652169999999997,""discountRate"":0.003896742,""choice"":0,""answer"":1,""responseTime"":3.183},{""id"":245763,""beta"":0.3755963,""discountRate"":0.01058893,""choice"":1,""answer"":2,""responseTime"":4.673},{""id"":249859,""beta"":0.42950839999999996,""discountRate"":0.011755,""choice"":0,""answer"":1,""responseTime"":4.176},{""id"":249860,""beta"":0.4591232,""discountRate"":0.0165433,""choice"":0,""answer"":1,""responseTime"":3.545},{""id"":249861,""beta"":0.4086248,""discountRate"":0.01571132,""choice"":0,""answer"":1,""responseTime"":3.674},{""id"":249862,""beta"":0.451224,""discountRate"":0.02788532,""choice"":0,""answer"":1,""responseTime"":3.46},{""id"":249863,""beta"":0.5407276,""discountRate"":0.05}]",91,0,0,1,0,0,0,6,6,5,6,5,5,4,2,2,2,6,2,5,4,6,6,13,13,6,5,5,9,9,9,23,31,17,20,450,10,0.01,4,1,4,8,1,1,4,1,1,1,7,7,5,1,2,2,5,8,3,6,3,1,3,2,NA,2,2,2,7700,37.751007,-97.821999,43600.36192,43600.369,0.65094134,0.014558332,0.108528982,0.738709326,0.008925773,0.056947858
1,0,1,2,5.704,1.058589,0,1093,71.120.107.28,71.120.107.28,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":5.704},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.584},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":0,""answer"":1,""responseTime"":5.72},{""id"":524290,""beta"":0.6133917,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.16},{""id"":524291,""beta"":0.48805699999999996,""discountRate"":0.000002703294,""choice"":1,""answer"":2,""responseTime"":3.62},{""id"":557059,""beta"":0.6843046,""discountRate"":0.003721673,""choice"":1,""answer"":2,""responseTime"":5.296},{""id"":573443,""beta"":0.6416173000000001,""discountRate"":0.002209793,""choice"":1,""answer"":2,""responseTime"":5.1},{""id"":581635,""beta"":0.7217498,""discountRate"":0.0028658229999999995,""choice"":1,""answer"":2,""responseTime"":5.842},{""id"":585731,""beta"":0.8415485,""discountRate"":0.0042486419999999995,""choice"":1,""answer"":2,""responseTime"":3.902},{""id"":587779,""beta"":0.8871555,""discountRate"":0.00466771,""choice"":1,""answer"":2,""responseTime"":4.448},{""id"":588803,""beta"":0.9172482000000001,""discountRate"":0.0049181220000000005,""choice"":0,""answer"":1,""responseTime"":4.254},{""id"":588804,""beta"":0.9187175999999999,""discountRate"":0.006538425999999999,""choice"":1,""answer"":2,""responseTime"":4.69},{""id"":589060,""beta"":0.9401138,""discountRate"":0.0067251509999999995}]",92,1,0,0,0,0,0,6,6,5,5,3,2,4,6,7,4,5,2,3,6,5,4,12,10,4,3,4,5,4,10,20,16,31,23,60,40,10,4,4,4,7,4,1,4,5,4,5,7,8,1,1,2,2,5,8,3,6,4,2,2,2,NA,2,2,2,2,40.979904,-76.622902,43600.36019,43600.369,0.976726815,0.006458971,0.163356969,0.900206597,0.004033573,0.27470353
1,0,1,2,4.713,1.058589,0,1105,65.60.211.5,65.60.211.5,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":4.713},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.963},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.692},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":3.752},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":5.024},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":4.243},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":0,""answer"":1,""responseTime"":7.713},{""id"":737283,""beta"":0.8234904,""discountRate"":0.0003973051,""choice"":1,""answer"":2,""responseTime"":4.068},{""id"":741379,""beta"":0.8369841,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.487},{""id"":741380,""beta"":0.8274606,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.081},{""id"":742404,""beta"":0.867133,""discountRate"":0.0003646008,""choice"":1,""answer"":2,""responseTime"":7.953},{""id"":742916,""beta"":0.8944324,""discountRate"":0.0007277334000000001,""choice"":0,""answer"":1,""responseTime"":3.83},{""id"":742917,""beta"":0.8968662,""discountRate"":0.00105479}]",93,0,0,1,0,0,0,5,3,7,6,5,6,7,2,7,7,5,2,6,6,3,5,14,10,1,3,5,9,9,10,17,21,16,36,1001,10,1,4,4,4,8,1,1,4,5,1,4,7,7,5,1,1,1,4,2,5,6,3,4,1,2,NA,2,2,2,0,40.053497,-83.0187,43600.36264,43600.369,0.960684249,0.002206359,0.513184119,0.925714953,0.002864879,0.390498721
1,0,1,2,13.176,1.058589,0,1117,209.160.123.176,209.160.123.176,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":13.176},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":7.904},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":5.724},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":15.737},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":6.233},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":0,""answer"":1,""responseTime"":9.145},{""id"":720899,""beta"":0.9347612,""discountRate"":0.005225410000000001,""choice"":1,""answer"":2,""responseTime"":5.111},{""id"":729091,""beta"":0.9950852,""discountRate"":0.005597567,""choice"":1,""answer"":2,""responseTime"":8.978},{""id"":733187,""beta"":1.026205,""discountRate"":0.005789572,""choice"":1,""answer"":2,""responseTime"":4.099},{""id"":735235,""beta"":1.046608,""discountRate"":0.005915533000000001,""choice"":0,""answer"":1,""responseTime"":4.8},{""id"":735236,""beta"":1.050908,""discountRate"":0.007622078,""choice"":1,""answer"":2,""responseTime"":4.369},{""id"":735748,""beta"":1.068644,""discountRate"":0.007751788,""choice"":1,""answer"":2,""responseTime"":3.949},{""id"":736004,""beta"":1.082407,""discountRate"":0.007853539}]",94,0,1,0,0,0,0,7,5,7,7,5,5,6,6,7,6,6,6,6,7,6,6,12,13,4,4,4,6,6,15,33,18,9,25,600,100,1,4,4,4,7,1,1,6,5,1,1,8,4,4,1,1,1,4,3,2,6,5,2,3,2,NA,1,1,2,100,34.054398,-118.244,43600.35793,43600.37,0.991419305,0.006561064,0.12070766,0.970251624,0.004631189,0.219393154
1,0,1,2,8.269,1.058589,0,1129,173.172.151.222,173.172.151.222,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":8.269},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":4.021},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":0,""answer"":1,""responseTime"":3.092},{""id"":524290,""beta"":0.6133917,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.836},{""id"":524291,""beta"":0.48805699999999996,""discountRate"":0.000002703294,""choice"":1,""answer"":2,""responseTime"":3.672},{""id"":557059,""beta"":0.6843046,""discountRate"":0.003721673,""choice"":0,""answer"":1,""responseTime"":3.177},{""id"":557060,""beta"":0.7821074,""discountRate"":0.007369557,""choice"":1,""answer"":2,""responseTime"":9.401},{""id"":565252,""beta"":0.8924692,""discountRate"":0.008162845,""choice"":0,""answer"":1,""responseTime"":5.719},{""id"":565253,""beta"":0.895633,""discountRate"":0.01008353,""choice"":0,""answer"":1,""responseTime"":4.239},{""id"":565254,""beta"":0.8447058000000001,""discountRate"":0.009604456,""choice"":1,""answer"":2,""responseTime"":3.998},{""id"":566278,""beta"":0.8411614,""discountRate"":0.008131582,""choice"":1,""answer"":2,""responseTime"":6.997},{""id"":566790,""beta"":0.8843778999999999,""discountRate"":0.008564324,""choice"":1,""answer"":2,""responseTime"":4.371},{""id"":567046,""beta"":0.8819292999999999,""discountRate"":0.007752800999999999}]",95,0,0,1,0,0,0,4,5,5,6,6,5,2,4,5,6,6,3,5,5,3,5,14,9,6,5,6,8,9,0,13,14,32,41,500,10,0.1,1,4,5,8,4,5,1,1,1,1,8,4,4,1,1,1,5,8,2,5,3,4,2,2,NA,2,2,2,1000,32.925995,-96.966599,43600.36017,43600.37,0.953733792,0.008081615,0.116820664,0.868022997,0.007366747,0.07145663
1,0,1,2,5.433,1.058589,0,1141,198.148.90.58,198.148.90.58,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":5.433},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":47.79},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":0,""answer"":1,""responseTime"":2.464},{""id"":524290,""beta"":0.6133917,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.935},{""id"":524291,""beta"":0.48805699999999996,""discountRate"":0.000002703294,""choice"":1,""answer"":2,""responseTime"":4.334},{""id"":557059,""beta"":0.6843046,""discountRate"":0.003721673,""choice"":0,""answer"":1,""responseTime"":3.783},{""id"":557060,""beta"":0.7821074,""discountRate"":0.007369557,""choice"":0,""answer"":1,""responseTime"":2.294},{""id"":557061,""beta"":0.7311167,""discountRate"":0.006975008,""choice"":1,""answer"":2,""responseTime"":5.559},{""id"":561157,""beta"":0.7422119,""discountRate"":0.005751106,""choice"":0,""answer"":1,""responseTime"":2.199},{""id"":561158,""beta"":0.7148572,""discountRate"":0.005459906,""choice"":0,""answer"":1,""responseTime"":3.407},{""id"":561159,""beta"":0.7068753999999999,""discountRate"":0.006615423,""choice"":0,""answer"":1,""responseTime"":4.071},{""id"":561160,""beta"":0.6658353,""discountRate"":0.0064291570000000004,""choice"":1,""answer"":2,""responseTime"":3.367},{""id"":561416,""beta"":0.6874921,""discountRate"":0.006687387}]",96,0,1,1,1,0,0,6,6,5,7,7,7,4,5,5,2,4,4,2,7,7,5,14,14,5,4,5,4,10,12,23,33,27,5,500,10,0.001,4,4,4,8,5,5,4,6,1,4,11,7,4,1,2,1,5,8,2,5,3,2,1,2,NA,2,2,2,1000,39.750107,-104.9957,43600.349,43600.37,0.736204883,0.007092879,0.142669192,0.803282532,0.006908033,0.104726977
1,0,1,2,4.081,1.058589,0,1153,45.52.238.130,45.52.238.130,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":4.081},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.74},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.636},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":4.858},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":3.029},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":3.224},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.656},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":4.122},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":2.829},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":3.642},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":3.152},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":1,""answer"":2,""responseTime"":3.162},{""id"":749315,""beta"":1.050115,""discountRate"":0.003411734}]",97,1,0,0,0,0,0,5,5,3,3,3,3,4,6,6,3,5,3,4,6,3,3,13,13,4,4,3,8,8,0,9,20,69,2,500,10,0.1,4,4,4,8,1,1,4,6,1,1,7,7,5,1,1,1,5,8,6,5,3,4,3,2,NA,1,2,2,5000,41.146805,-85.206703,43600.36221,43600.37,0.986026526,0.002942804,0.371662399,1.004745976,0.003672717,0.274635869
1,0,1,2,2.959,1.058589,0,1165,24.245.38.217,24.245.38.217,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":2.959},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.358},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":1.985},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":3.151},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":2.432},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":4.086},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":1.935},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":3.535},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":2.285},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":2.485},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":2.156},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":0,""answer"":1,""responseTime"":1.993},{""id"":749060,""beta"":1.056752,""discountRate"":0.004782003}]",98,1,0,0,0,0,0,6,5,5,6,4,1,2,3,5,7,4,2,6,5,7,6,13,13,5,4,5,7,8,0,28,25,35,12,500,10,0.1,4,4,4,8,1,5,5,6,1,1,10,7,5,1,1,1,4,3,5,5,3,4,3,2,NA,2,2,2,2000,45.064499,-93.341301,43600.36713,43600.372,0.98867454,0.004438373,0.2188259,0.976218825,0.004165451,0.235713079
